State,Year,Total Revenue,General Revenue,Total IG Revenue,Total Fed IG Revenue,Tot Local IG Rev,Gen Rev-Own Sources,Total Taxes,Property Tax (T01),Tot Sales & Gr Rec Tax,Total Gen Sales Tax (T09),Total Select Sales Tax,Motor Fuels Tax (T13),Alcoholic Beverage Tax (T10),Tobacco Tax (T16),Public Utility Tax (T15),Individual Income Tax (T40),Corp Net Income Tax (T41),Motor Vehicle License (T24),Tot Chgs and Misc Rev,Total General Charges,Chg-Total Education,Chg-Total High Ed,Chg-Hospitals (A36),Chg-Highways,Chg-Water Transport (A87),Chg-Total Nat Res,Chg-Parks & Recreation (A61),Chg-Housing & Comm Dev (A50),Chg-Sewerage (A80),Chg-Solid Waste Mgmt (A81),Misc General Revenue,Interest Revenue (U20),Special Assessments (U01),Prop Sale-Other (U11),Total Utility Revenue,Water Utility Revenue (A91),Electric Utility Rev (A92),Transit Utility Rev (A94),Liquor Stores Revenue (A90),Total Insur Trust Rev,Total Unemp Rev,Total Emp Ret Rev,Tot Oth In Trust Rev,Gas Utility Rev (A93),Tot Local IG Rev,Chg-Total High Ed
AZ,1979-01-01,2817319.0,2274064.0,489639.0,479310.0,10329,1784425.0,1515826.0,115022.0,945073.0,704211.0,240862.0,127585.0,21056.0,37757.0,19329.0,270265.0,89352.0,55272.0,268599.0,178261.0,130931.0,130830.0,28246.0,694.0,0.0,6353.0,605.0,0.0,0.0,0.0,90338.0,44697.0,0.0,8004.0,6414.0,0.0,6414.0,0.0,0.0,536841.0,128654,310283.0,0.0,0.0,10329,130830.0
AZ,1980-01-01,3187079.0,2566150.0,557616.0,541257.0,16359,2008534.0,1684399.0,121990.0,1056991.0,814588.0,242403.0,118158.0,22093.0,39883.0,23232.0,287498.0,117764.0,58180.0,324135.0,199675.0,150137.0,150121.0,29967.0,421.0,0.0,6203.0,582.0,0.0,0.0,0.0,124460.0,65940.0,0.0,5181.0,6536.0,0.0,6536.0,0.0,0.0,614393.0,116526,372427.0,0.0,0.0,16359,150121.0
AZ,1981-01-01,3404704.0,2775904.0,579698.0,558857.0,20841,2196206.0,1785775.0,124099.0,1063563.0,805745.0,257818.0,120432.0,22801.0,39744.0,22256.0,364131.0,126510.0,65784.0,410431.0,232504.0,172966.0,172944.0,37318.0,1164.0,0.0,7708.0,646.0,0.0,0.0,0.0,177927.0,113990.0,0.0,5552.0,7212.0,0.0,7212.0,0.0,0.0,621588.0,111071,372308.0,0.0,0.0,20841,172944.0
AZ,1982-01-01,3502573.0,2890258.0,524000.0,509422.0,14578,2366258.0,1857887.0,129897.0,1036711.0,800921.0,235790.0,122343.0,23341.0,40766.0,16463.0,438985.0,114759.0,89594.0,508371.0,262586.0,189725.0,189693.0,49063.0,1156.0,0.0,8367.0,447.0,0.0,0.0,0.0,245785.0,108168.0,0.0,3582.0,7508.0,0.0,7508.0,0.0,0.0,604807.0,100581,374950.0,0.0,0.0,14578,189693.0
AZ,1983-01-01,3969222.0,3104344.0,570771.0,492349.0,78422,2533573.0,2060317.0,121358.0,1145486.0,845306.0,300180.0,151780.0,23712.0,42205.0,32861.0,480716.0,160429.0,101402.0,473256.0,302208.0,202753.0,202583.0,55238.0,1801.0,0.0,10169.0,473.0,0.0,0.0,0.0,171048.0,68180.0,0.0,4960.0,8088.0,0.0,8088.0,0.0,0.0,856790.0,95964,631550.0,0.0,0.0,78422,202583.0
AZ,1984-01-01,4551986.0,3761516.0,681504.0,599684.0,81820,3080012.0,2525812.0,127757.0,1498229.0,1140734.0,357495.0,193299.0,25499.0,41475.0,37187.0,528275.0,197363.0,115580.0,554200.0,332621.0,231370.0,230454.0,53747.0,2462.0,0.0,10463.0,482.0,0.0,0.0,0.0,221579.0,89658.0,0.0,17646.0,8044.0,0.0,8044.0,0.0,0.0,782426.0,122401,558933.0,0.0,0.0,81820,230454.0
AZ,1985-01-01,5330494.0,4292969.0,775858.0,695007.0,80851,3517111.0,2945422.0,112993.0,1809637.0,1359395.0,450242.0,224408.0,37937.0,49524.0,71100.0,608611.0,202301.0,146226.0,571689.0,310179.0,259640.0,259203.0,1517.0,1659.0,0.0,10894.0,611.0,0.0,0.0,0.0,261510.0,106210.0,0.0,36472.0,6788.0,0.0,6788.0,0.0,0.0,1030737.0,172234,745512.0,0.0,0.0,80851,259203.0
AZ,1986-01-01,6037995.0,4604929.0,806831.0,733331.0,73500,3798098.0,3195720.0,114719.0,1969299.0,1459253.0,510046.0,257445.0,40849.0,50776.0,80345.0,701998.0,170821.0,168290.0,602378.0,327800.0,282691.0,281256.0,0.0,2127.0,0.0,10385.0,1625.0,0.0,0.0,0.0,274578.0,103355.0,0.0,23631.0,7191.0,0.0,7191.0,0.0,0.0,1425875.0,173411,1101745.0,0.0,0.0,73500,281256.0
AZ,1987-01-01,6673432.0,5213456.0,1000081.0,912915.0,87166,4213375.0,3469477.0,114852.0,2124694.0,1547425.0,577269.0,309534.0,40819.0,51220.0,84808.0,762128.0,198948.0,179582.0,743898.0,357485.0,310115.0,307982.0,0.0,1865.0,0.0,13293.0,1631.0,0.0,0.0,0.0,386413.0,138207.0,0.0,69234.0,7658.0,0.0,7658.0,0.0,0.0,1452318.0,163853,1083546.0,0.0,0.0,87166,307982.0
AZ,1988-01-01,6868489.0,5573240.0,1021965.0,943029.0,78936,4551275.0,3722112.0,138240.0,2290007.0,1706342.0,583665.0,314928.0,40954.0,52407.0,91999.0,857710.0,148134.0,190519.0,829163.0,379616.0,332977.0,331063.0,0.0,326.0,0.0,10791.0,1611.0,0.0,0.0,0.0,449547.0,207941.0,0.0,25642.0,16223.0,0.0,16223.0,0.0,0.0,1279026.0,160341,855795.0,0.0,0.0,78936,331063.0
AZ,1989-01-01,7577644.0,6214251.0,1192246.0,1033516.0,158730,5022005.0,4060582.0,191877.0,2470297.0,1841918.0,628379.0,336894.0,40544.0,50529.0,98903.0,913344.0,200027.0,197255.0,961423.0,433578.0,382362.0,380396.0,0.0,403.0,0.0,13671.0,1625.0,0.0,0.0,0.0,527845.0,248159.0,0.0,23840.0,16010.0,0.0,16010.0,0.0,0.0,1347383.0,158605,925888.0,0.0,0.0,158730,380396.0
AZ,1990-01-01,8618863.0,6982937.0,1539663.0,1292634.0,247029,5443274.0,4376761.0,236178.0,2575371.0,1917689.0,657682.0,333351.0,40305.0,46942.0,98517.0,1063804.0,179832.0,230901.0,1066513.0,490060.0,433722.0,431641.0,0.0,300.0,0.0,14291.0,1715.0,0.0,0.0,0.0,576453.0,227459.0,0.0,57663.0,16196.0,0.0,16196.0,0.0,0.0,1619730.0,154661,1184384.0,0.0,0.0,247029,431641.0
AZ,1991-01-01,9016008.0,7543585.0,1789506.0,1488711.0,300795,5754079.0,4710745.0,278945.0,2677036.0,2005801.0,671235.0,362018.0,39809.0,51796.0,104125.0,1245645.0,192325.0,209350.0,1043334.0,531859.0,462593.0,460226.0,0.0,322.0,0.0,15130.0,1813.0,0.0,0.0,0.0,511475.0,204212.0,0.0,9689.0,15457.0,0.0,15457.0,0.0,0.0,1456966.0,149715,988600.0,0.0,0.0,300795,460226.0
AZ,1992-01-01,9551394.0,7975484.0,2110356.0,1851938.0,258418,5865128.0,4826755.0,288356.0,2781851.0,2088288.0,693563.0,369946.0,41091.0,52548.0,105152.0,1240372.0,210824.0,193389.0,1038373.0,554367.0,488001.0,485252.0,0.0,261.0,0.0,14087.0,2292.0,0.0,0.0,0.0,484006.0,168336.0,0.0,15323.0,16669.0,0.0,16669.0,0.0,0.0,1559241.0,200685,1020243.0,0.0,0.0,258418,485252.0
AZ,1993-01-01,10843407.0,8808186.0,2425897.0,2140957.0,284940,6382289.0,5281816.0,327279.0,2991846.0,2255743.0,736103.0,387235.0,40850.0,53647.0,114636.0,1380653.0,244856.0,208286.0,1100473.0,576691.0,487320.0,484926.0,0.0,251.0,0.0,18883.0,2855.0,0.0,0.0,4380.0,523782.0,175447.0,0.0,34761.0,17101.0,0.0,17101.0,0.0,0.0,2018120.0,260164,1364201.0,0.0,0.0,284940,484926.0
AZ,1994-01-01,11748570.0,9706807.0,2829890.0,2467093.0,362797,6876917.0,5656858.0,313841.0,3269399.0,2494391.0,775008.0,423061.0,42263.0,53076.0,112214.0,1408535.0,303239.0,225722.0,1220059.0,669223.0,547408.0,545238.0,0.0,1397.0,0.0,18377.0,2784.0,0.0,0.0,1518.0,550836.0,167860.0,0.0,44261.0,18265.0,0.0,18265.0,0.0,0.0,2023498.0,263409,1321157.0,0.0,0.0,362797,545238.0
AZ,1995-01-01,12593371.0,10509675.0,3026512.0,2680506.0,346006,7483163.0,6223489.0,331090.0,3599791.0,2771856.0,827935.0,451089.0,42034.0,109189.0,87380.0,1482749.0,417481.0,246154.0,1259674.0,619315.0,539312.0,532029.0,0.0,3034.0,0.0,16897.0,3100.0,0.0,0.0,1850.0,640359.0,206270.0,0.0,47588.0,19200.0,0.0,19200.0,0.0,0.0,2064496.0,380298,1527633.0,0.0,0.0,346006,532029.0
AZ,1996-01-01,12594269.0,10866578.0,3104914.0,2766925.0,337989,7761664.0,6409395.0,363315.0,3658165.0,2720378.0,937787.0,497856.0,44635.0,170852.0,82952.0,1494282.0,448040.0,288376.0,1352269.0,666399.0,570523.0,563538.0,0.0,4322.0,0.0,20915.0,3386.0,0.0,0.0,2472.0,685870.0,226457.0,0.0,69479.0,21392.0,0.0,21392.0,0.0,0.0,1706299.0,360483,868899.0,0.0,0.0,337989,563538.0
AZ,1997-01-01,13458281.0,11264984.0,3237414.0,2935503.0,301911,8027570.0,6599712.0,256879.0,3784373.0,2855234.0,929139.0,529458.0,45093.0,169037.0,44509.0,1668414.0,600890.0,132099.0,1427858.0,714261.0,604917.0,597998.0,0.0,6285.0,0.0,9319.0,14983.0,0.0,0.0,2788.0,713597.0,251546.0,0.0,55896.0,25167.0,0.0,25167.0,0.0,0.0,2168130.0,338062,1392368.0,0.0,0.0,301911,597998.0
AZ,1998-01-01,16582395.0,11813662.0,3329995.0,3011159.0,318836,8483667.0,6949270.0,252153.0,4008203.0,3050111.0,958092.0,534344.0,46144.0,169316.0,56123.0,1863196.0,528061.0,133519.0,1534397.0,745626.0,639903.0,627263.0,0.0,6003.0,0.0,11513.0,9170.0,674.0,0.0,438.0,788771.0,301582.0,0.0,63550.0,20550.0,0.0,20550.0,0.0,0.0,4748183.0,262107,4091318.0,0.0,0.0,318836,627263.0
AZ,1999-01-01,15121888.0,13077480.0,3662296.0,3393482.0,268814,9415184.0,7542735.0,268092.0,4295345.0,3309921.0,985424.0,584747.0,48152.0,162836.0,34140.0,2098350.0,545388.0,143723.0,1872449.0,777268.0,670375.0,657779.0,0.0,7594.0,0.0,10552.0,9565.0,596.0,0.0,235.0,1095181.0,445947.0,0.0,42462.0,21549.0,0.0,21549.0,0.0,0.0,2022859.0,241397,1411829.0,0.0,0.0,268814,657779.0
AZ,2000-01-01,16315430.0,14258579.0,4120073.0,3840051.0,280022,10138506.0,8100737.0,296706.0,4643540.0,3632686.0,1010854.0,592518.0,50923.0,162896.0,36563.0,2291883.0,523182.0,152555.0,2037769.0,833148.0,708892.0,694863.0,0.0,8170.0,0.0,11612.0,12917.0,761.0,0.0,317.0,1204621.0,474820.0,0.0,83640.0,21865.0,0.0,21865.0,0.0,0.0,2034986.0,233931,1454629.0,0.0,0.0,280022,694863.0
AZ,2001-01-01,15488897.0,15165637.0,4449959.0,4120809.0,329150,10715678.0,8360376.0,312273.0,4864020.0,3825282.0,1038738.0,603697.0,51406.0,160694.0,32678.0,2303888.0,541174.0,145214.0,2355302.0,1065453.0,754075.0,735150.0,0.0,8197.0,0.0,12176.0,12517.0,992.0,0.0,356.0,1289849.0,572748.0,0.0,70822.0,20734.0,0.0,20734.0,0.0,0.0,302526.0,228610,-71704.0,0.0,0.0,329150,735150.0
AZ,2002-01-01,17297726.0,15860392.0,5259991.0,4874813.0,385178,10600401.0,8477321.0,329245.0,5352210.0,4283681.0,1068529.0,624655.0,52641.0,161754.0,29347.0,2090645.0,346280.0,152442.0,2123080.0,925000.0,769269.0,752498.0,0.0,8370.0,0.0,14669.0,11942.0,1186.0,0.0,202.0,1198080.0,383045.0,0.0,64125.0,23018.0,0.0,23018.0,0.0,0.0,1414316.0,234290,834247.0,0.0,0.0,385178,752498.0
AZ,2003-01-01,17927436.0,16890346.0,6092557.0,5652650.0,439907,10797789.0,8691761.0,305971.0,5511479.0,4332982.0,1178497.0,642050.0,54067.0,217955.0,32856.0,2102361.0,389406.0,155124.0,2106028.0,988573.0,814265.0,794919.0,0.0,8628.0,0.0,13866.0,13060.0,1917.0,0.0,199.0,1117455.0,280153.0,0.0,106674.0,25013.0,0.0,25013.0,0.0,0.0,1012077.0,264518,350949.0,0.0,0.0,439907,794919.0
AZ,2004-01-01,23784448.0,18980232.0,6987389.0,6582153.0,405236,11992843.0,9637369.0,346427.0,6101788.0,4719642.0,1382146.0,671765.0,55954.0,274716.0,34617.0,2315865.0,525650.0,161398.0,2355474.0,1169721.0,965321.0,942312.0,0.0,9426.0,0.0,16682.0,13004.0,2542.0,0.0,198.0,1185753.0,211961.0,0.0,128489.0,25446.0,0.0,25446.0,0.0,0.0,4778770.0,259699,4122461.0,0.0,0.0,405236,942312.0
AZ,2005-01-01,25452661.0,21494170.0,7566075.0,7101844.0,464231,13928095.0,11008428.0,374024.0,6699014.0,5208070.0,1490944.0,705623.0,59222.0,290503.0,37980.0,2848450.0,701859.0,170473.0,2919667.0,1284139.0,1070097.0,1047834.0,0.0,10509.0,0.0,15670.0,12747.0,2031.0,0.0,243.0,1635528.0,303075.0,0.0,356489.0,26472.0,0.0,26472.0,0.0,0.0,3932019.0,269427,3126888.0,0.0,0.0,464231,1047834.0
AZ,2006-01-01,29656215.0,24622750.0,8093916.0,7607086.0,486830,16528834.0,13355582.0,878057.0,7911603.0,6311293.0,1600310.0,772849.0,61147.0,298001.0,47273.0,3253279.0,890004.0,189261.0,3173252.0,1419649.0,1188540.0,1169354.0,0.0,11539.0,0.0,23627.0,14013.0,2222.0,0.0,158.0,1753603.0,495902.0,0.0,273664.0,26329.0,0.0,26329.0,0.0,0.0,5007136.0,327750,4105344.0,0.0,0.0,486830,1169354.0
AZ,2007-01-01,31885916.0,26192089.0,8123983.0,7770060.0,353923,18068106.0,14404976.0,924995.0,8289660.0,6612350.0,1677310.0,768914.0,63190.0,358113.0,45346.0,3747387.0,986170.0,213008.0,3663130.0,1598695.0,1320741.0,1299577.0,0.0,11941.0,0.0,23273.0,33768.0,1801.0,0.0,3000.0,2064435.0,708602.0,0.0,228697.0,28301.0,0.0,28301.0,0.0,0.0,5665526.0,350816,4748239.0,0.0,0.0,353923,1299577.0
AZ,2008-01-01,27697541.0,27087538.0,8887402.0,8667343.0,220059,18200136.0,13705901.0,901872.0,8146095.0,6433468.0,1712627.0,731345.0,64556.0,407420.0,38010.0,3408576.0,784511.0,218763.0,4494235.0,1746819.0,1448624.0,1428055.0,0.0,17290.0,0.0,19840.0,30482.0,3481.0,0.0,3166.0,2747416.0,743550.0,0.0,291775.0,28132.0,0.0,28132.0,0.0,0.0,581871.0,347781,-412702.0,0.0,0.0,220059,1428055.0
AR,1942-01-01,57259.0,51851.0,7969.0,7969.0,0,43882.0,40964.0,3909.0,28079.0,8042.0,20037.0,13430.0,3227.0,2105.0,58.0,1125.0,1239.0,0.0,2918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5408.0,5155,253.0,0.0,0.0,0,0.0
AR,1944-01-01,63414.0,57294.0,11542.0,11542.0,0,45752.0,43049.0,3935.0,28316.0,10023.0,18293.0,10535.0,3211.0,2983.0,143.0,1468.0,2334.0,0.0,2703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6120.0,5684,430.0,6.0,0.0,0,0.0
AR,1946-01-01,74512.0,67907.0,9194.0,9062.0,132,58713.0,55415.0,4248.0,39928.0,13349.0,26579.0,14754.0,5298.0,4544.0,11.0,1539.0,1829.0,0.0,3298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6605.0,6047,552.0,6.0,0.0,132,0.0
AR,1948-01-01,118489.0,111549.0,29992.0,29752.0,240,81557.0,75256.0,3315.0,52024.0,19436.0,32588.0,18898.0,5406.0,6155.0,11.0,2561.0,5095.0,0.0,6301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6940.0,6028,908.0,4.0,0.0,240,0.0
AR,1950-01-01,141218.0,134729.0,42404.0,41684.0,720,92325.0,85015.0,321.0,58118.0,23116.0,35002.0,22899.0,4895.0,4633.0,14.0,4343.0,7809.0,0.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6489.0,5132,1352.0,5.0,0.0,720,0.0
AR,1951-01-01,156758.0,147722.0,47920.0,47262.0,658,99802.0,92485.0,461.0,64139.0,26018.0,38121.0,24850.0,5162.0,5363.0,39.0,4007.0,7879.0,8657.0,7317.0,6425.0,5129.0,5112.0,393.0,12.0,0.0,557.0,0.0,0.0,0.0,0.0,892.0,461.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9036.0,7154,1877.0,0.0,0.0,658,5112.0
AR,1952-01-01,156395.0,145574.0,38640.0,38159.0,481,106934.0,99589.0,259.0,69908.0,27569.0,42339.0,26559.0,6059.0,6625.0,0.0,4149.0,8661.0,9156.0,7345.0,6277.0,4999.0,4985.0,460.0,13.0,0.0,574.0,0.0,0.0,0.0,0.0,1068.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10821.0,8976,1845.0,0.0,0.0,481,4985.0
AR,1953-01-01,165895.0,154955.0,43581.0,43058.0,523,111374.0,102492.0,260.0,72194.0,28502.0,43692.0,27663.0,6042.0,6838.0,0.0,3822.0,8425.0,9463.0,8882.0,7230.0,5499.0,5479.0,543.0,101.0,0.0,734.0,0.0,0.0,0.0,0.0,1652.0,528.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,10940.0,9115,1823.0,0.0,0.0,523,5479.0
AR,1954-01-01,164451.0,154783.0,39860.0,39227.0,633,114923.0,105737.0,286.0,74170.0,29094.0,45076.0,29399.0,5541.0,6641.0,0.0,3933.0,8114.0,9945.0,9186.0,7111.0,5625.0,5580.0,552.0,43.0,0.0,635.0,0.0,0.0,0.0,0.0,2075.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9668.0,7686,1978.0,0.0,0.0,633,5580.0
AR,1955-01-01,174230.0,164727.0,46209.0,45472.0,737,118518.0,107486.0,288.0,75754.0,30154.0,45600.0,30332.0,5251.0,6440.0,0.0,4640.0,7469.0,10468.0,11032.0,9080.0,6820.0,6774.0,621.0,141.0,0.0,382.0,0.0,0.0,0.0,0.0,1952.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9503.0,7156,2345.0,0.0,0.0,737,6774.0
AR,1956-01-01,185000.0,174884.0,45503.0,44642.0,861,129381.0,117183.0,318.0,81674.0,31835.0,49839.0,33376.0,5725.0,6866.0,0.0,5166.0,8668.0,11435.0,12198.0,9766.0,6883.0,6838.0,619.0,90.0,0.0,936.0,0.0,0.0,0.0,0.0,2432.0,602.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,10116.0,7424,2691.0,0.0,0.0,861,6838.0
AR,1957-01-01,196691.0,186720.0,48634.0,48064.0,570,138086.0,125260.0,314.0,87214.0,35763.0,51451.0,34086.0,5569.0,7298.0,0.0,5413.0,9777.0,11922.0,12826.0,10995.0,8487.0,8438.0,722.0,146.0,0.0,515.0,0.0,0.0,0.0,0.0,1831.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9971.0,7878,2089.0,0.0,0.0,570,8438.0
AR,1958-01-01,235285.0,223246.0,68181.0,67390.0,791,155065.0,141184.0,294.0,99779.0,47403.0,52376.0,34894.0,5465.0,7450.0,0.0,7069.0,9274.0,12231.0,13881.0,11835.0,8839.0,8833.0,1047.0,159.0,0.0,730.0,0.0,0.0,0.0,0.0,2046.0,956.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,12039.0,8036,4000.0,0.0,0.0,791,8833.0
AR,1959-01-01,259045.0,245802.0,80724.0,79761.0,963,165078.0,149383.0,291.0,106594.0,50637.0,55957.0,36997.0,5627.0,8157.0,0.0,8439.0,8349.0,12834.0,15695.0,13073.0,9682.0,9673.0,1070.0,54.0,0.0,966.0,0.0,0.0,0.0,0.0,2622.0,843.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,13243.0,8394,4846.0,0.0,0.0,963,9673.0
AR,1960-01-01,278621.0,262618.0,86846.0,86038.0,808,175772.0,158118.0,321.0,112971.0,54571.0,58400.0,38142.0,5954.0,8823.0,0.0,9774.0,8862.0,13483.0,17654.0,14851.0,10736.0,10735.0,1250.0,291.0,0.0,1088.0,0.0,0.0,0.0,0.0,2803.0,1121.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,16003.0,9910,6090.0,0.0,0.0,808,10735.0
AR,1961-01-01,288254.0,271916.0,88138.0,87611.0,527,183778.0,165301.0,333.0,116366.0,55450.0,60916.0,39660.0,5840.0,9399.0,0.0,10465.0,10831.0,13952.0,18477.0,15399.0,11436.0,11427.0,1145.0,203.0,0.0,1020.0,0.0,0.0,0.0,0.0,3078.0,1313.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,16338.0,9911,6424.0,0.0,0.0,527,11427.0
AR,1962-01-01,313627.0,294862.0,96790.0,96230.0,560,198072.0,177269.0,395.0,125653.0,60691.0,64962.0,42092.0,6337.0,9959.0,0.0,12194.0,10340.0,14992.0,20803.0,18286.0,13284.0,13283.0,1550.0,591.0,0.0,1174.0,0.0,0.0,0.0,0.0,2517.0,843.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,18765.0,11358,7402.0,0.0,0.0,560,13283.0
AR,1963-01-01,337291.0,316391.0,102654.0,102523.0,131,213737.0,189658.0,395.0,135606.0,66722.0,68884.0,44522.0,6633.0,10698.0,0.0,14046.0,10619.0,15833.0,24079.0,20148.0,14671.0,14598.0,1817.0,555.0,0.0,1151.0,0.0,0.0,0.0,0.0,3931.0,1159.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,20900.0,12402,8497.0,0.0,0.0,131,14598.0
AR,1964-01-01,385546.0,362370.0,132801.0,132575.0,226,229569.0,203912.0,473.0,145101.0,72891.0,72210.0,46915.0,6992.0,10720.0,0.0,15616.0,11059.0,17218.0,25657.0,22270.0,15528.0,15510.0,2733.0,678.0,0.0,1248.0,0.0,0.0,0.0,0.0,3387.0,1310.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,23176.0,13501,9669.0,0.0,0.0,226,15510.0
AR,1965-01-01,392781.0,367540.0,121230.0,120826.0,404,246310.0,217861.0,464.0,153154.0,76230.0,76924.0,49247.0,7219.0,11904.0,0.0,17922.0,13766.0,18130.0,28449.0,25848.0,18678.0,18401.0,2723.0,737.0,0.0,1423.0,0.0,0.0,0.0,0.0,2601.0,1338.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,25241.0,14798,10440.0,0.0,0.0,404,18401.0
AR,1966-01-01,491776.0,461783.0,164134.0,163822.0,312,297649.0,264826.0,503.0,175869.0,84415.0,91454.0,60039.0,7274.0,14537.0,0.0,27423.0,20848.0,23571.0,32823.0,29155.0,22588.0,22479.0,2246.0,732.0,0.0,1350.0,0.0,0.0,0.0,0.0,3668.0,1560.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,29993.0,17326,12661.0,0.0,0.0,312,22479.0
AR,1967-01-01,532172.0,499633.0,179272.0,179079.0,193,320361.0,283896.0,557.0,185465.0,88644.0,96821.0,63345.0,8078.0,15045.0,0.0,31200.0,25131.0,24496.0,36465.0,33257.0,26019.0,25810.0,2517.0,896.0,0.0,1558.0,0.0,0.0,0.0,0.0,3208.0,1576.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,32539.0,17385,15149.0,0.0,0.0,193,25810.0
AR,1968-01-01,552906.0,518897.0,188527.0,188349.0,178,330370.0,289644.0,659.0,193390.0,92783.0,100607.0,65547.0,8432.0,15311.0,0.0,31522.0,19627.0,26681.0,40726.0,36257.0,28924.0,28830.0,2884.0,1059.0,0.0,1553.0,0.0,0.0,0.0,0.0,4469.0,2015.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,34009.0,15477,18522.0,0.0,0.0,178,28830.0
AR,1969-01-01,600913.0,562700.0,194355.0,194011.0,344,368345.0,317602.0,730.0,213999.0,103697.0,110302.0,70879.0,9380.0,16668.0,0.0,37669.0,22387.0,24123.0,50743.0,43093.0,35465.0,35308.0,3104.0,795.0,0.0,1768.0,0.0,0.0,0.0,0.0,7650.0,2382.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,38213.0,16932,21275.0,0.0,0.0,344,35308.0
AR,1970-01-01,656703.0,613362.0,207576.0,207268.0,308,405786.0,351447.0,870.0,232894.0,108719.0,124175.0,74897.0,11373.0,23449.0,0.0,42548.0,26228.0,26443.0,54339.0,48087.0,37013.0,36874.0,5867.0,1023.0,0.0,2010.0,0.0,0.0,0.0,0.0,6252.0,2349.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,43341.0,17731,25607.0,0.0,0.0,308,36874.0
AR,1971-01-01,720235.0,669041.0,229086.0,228798.0,288,439955.0,379810.0,976.0,254587.0,120162.0,134425.0,79720.0,12025.0,26618.0,0.0,44243.0,26384.0,28217.0,60145.0,54481.0,40644.0,39898.0,6735.0,1582.0,0.0,3208.0,0.0,0.0,0.0,0.0,5664.0,3896.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,51194.0,18952,32239.0,0.0,0.0,288,39898.0
AR,1972-01-01,869931.0,812020.0,286486.0,286257.0,229,525534.0,459780.0,1078.0,297389.0,144673.0,152716.0,85751.0,13066.0,35380.0,0.0,70150.0,31568.0,30222.0,65754.0,59733.0,45249.0,44254.0,7361.0,1044.0,0.0,3469.0,0.0,0.0,0.0,0.0,6021.0,3728.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,57911.0,21461,36443.0,0.0,0.0,229,44254.0
AR,1973-01-01,985720.0,914350.0,316581.0,316292.0,289,597769.0,523033.0,1213.0,335933.0,167852.0,168081.0,94821.0,14948.0,37722.0,0.0,89343.0,37825.0,32748.0,74736.0,66676.0,47265.0,45183.0,11408.0,1145.0,0.0,3634.0,0.0,0.0,0.0,0.0,8060.0,4717.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,71370.0,30063,41300.0,0.0,0.0,289,45183.0
AR,1974-01-01,1079787.0,996776.0,308658.0,304288.0,4370,688118.0,605419.0,1416.0,378182.0,191948.0,186234.0,107735.0,15773.0,39984.0,0.0,117022.0,45916.0,35314.0,82699.0,71989.0,48696.0,47369.0,13038.0,547.0,0.0,4042.0,0.0,0.0,0.0,0.0,10710.0,6279.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,83011.0,34230,48774.0,0.0,0.0,4370,47369.0
