DATE,FFR,C,A,LF,$\pi_{Loss}$,$U_{Loss}$
2013-02-28,0.05013978494623658,0.002466528152270442,0.001976782148053857,2.054523977700475,-0.01547602229951206,-2.069999999999993
2013-03-31,-0.02822580645161296,-0.0011523626079910088,-0.018163761084188934,-3.4589638776738703,0.011036122326118836,3.4699999999999918
2013-04-30,0.006774193548387125,-0.012907483643646245,0.010857368056383265,-1.0817890610153338,-0.0017890610153323827,1.0800000000000036
2013-05-31,-0.04032258064516127,0.016404450032050377,0.00476973590824592,3.0713010765520696,0.0013010765520768963,-3.069999999999995
2013-06-30,0.05802150537634407,-0.010817858655375545,-0.004048948882420689,-1.8307973781784241,-0.0007973781784316181,1.829999999999993
2013-07-31,-0.00632258064516128,0.007289801419776865,0.007464451808658623,1.7652708170203049,-0.004729182979694713,-1.7699999999999987
2013-08-31,-0.02287096774193552,-0.009262803382043217,-0.00989509079491846,-1.7652636259047796,0.0047363740952266475,1.770000000000004
2013-09-30,0.015365591397849501,0.014093715306678689,-0.003827312799080218,0.05924873313993473,-0.0007512668600710981,-0.06000000000000494
2013-10-31,0.0032258064516128837,-0.013135251242418988,0.028641928802034755,0.5538792145203963,0.0038792145203965234,-0.549999999999998
2013-11-30,-0.01986021505376344,0.005429224961714496,-0.03557065307392904,1.5203867414142938,-0.009613258585703832,-1.5299999999999994
2013-12-31,0.013451612903225815,0.0007530970637823486,0.01665365107252903,-2.1346521503846,0.005347849615397138,2.139999999999998
2014-01-31,-0.017967741935483866,-0.009596503050760319,-0.0060062027621548,0.1198816769753499,-0.00011832302464886979,-0.1200000000000001
2014-02-28,0.022740399385560647,0.018517987000581826,0.008856192611856883,-0.369143053691932,0.000856946308072537,0.3700000000000063
2014-03-31,0.0084562211981567,0.0004792580163197613,-0.004768399134416512,1.295685250279103,0.005685250279097165,-1.2900000000000071
2014-04-30,-0.016187403993855598,-0.037746572772215714,0.0021693791880625923,1.5085309511084386,-0.011469048891559641,-1.5199999999999978
2014-05-31,-0.016138248847926293,0.037293370322856845,-0.007764859523234691,-4.24534904546357,0.004650954536429275,4.249999999999999
2014-06-30,0.02731182795698929,-0.010039975149322089,0.005470841403729665,3.3285701560434084,-0.001429843956589405,-3.3299999999999983
2014-07-31,-0.025075268817204344,0.00317298510799624,0.008350413327637085,-2.0329115563771714,0.0070884436228291214,2.040000000000002
2014-08-31,0.015064516129032285,-0.007195117168595999,-0.016022085314881807,1.656334865654295,-0.013665134345709262,-1.6700000000000061
2014-09-30,0.001376344086021497,0.0063586351773281535,0.012142447796863465,-0.3722432984918438,0.017756701508162553,0.3900000000000079
2014-10-31,-0.002741935483870986,-0.0030858202045838112,-0.00046399901300731017,-0.36404023323184553,-0.014040233231852106,0.34999999999999276
2014-11-30,0.0018387096774194062,0.009821197278821359,-0.010153684073696212,-0.68315925018626,0.006840749813742608,0.6900000000000028
2014-12-31,0.0253440860215053,-0.01752338728615399,0.0072913884283654085,1.4967192052147498,-0.003280794785248009,-1.4999999999999991
2015-01-31,-0.06593548387096768,-0.0009947401314320814,0.0018728299905959034,-1.4427688854667604,-0.0027688854667617946,1.4400000000000006
2015-02-28,0.0419400921658986,0.017906149032189234,-0.007869052209461103,1.3933627498369,0.013362749836898669,-1.3800000000000028
2015-03-31,0.0026958525345621848,-0.005329992477605572,0.010351183391714258,-0.932025510347648,-0.012025510347646762,0.9200000000000025
2015-04-30,0.0032611367127496627,-0.013813453136382492,-0.00539138861768329,0.061122345334732486,0.0011223453347315449,-0.06000000000000161
2015-05-31,-0.022778801843318014,0.016220933842403085,0.0003808433401051303,-0.21087125410632002,-0.0008712541063213841,0.2099999999999993
2015-06-30,0.0204193548387097,-0.007673904390678388,-0.00045012974403491057,1.3741045132644762,0.004104513264480136,-1.369999999999997
2015-07-31,-0.011666666666666686,0.005577556284997343,0.0017973453687734064,-1.3928740615491773,-0.002874061549178464,1.3899999999999986
2015-08-31,0.010870967741935522,-0.0040062136618406186,-0.0064848908494212765,0.4018751037954127,0.0018751037954101157,-0.40000000000000147
2015-09-30,-0.016225806451612923,0.00162646345657258,0.00850625324551757,0.002172311200540733,0.0021723112005433975,2.3314683517128287e-15
2015-10-31,-0.0005806451612903468,-0.00484234134517969,-0.002123268188164218,-0.09969345469216151,-0.00969345469216254,0.08999999999999853
2015-11-30,0.016956989247311843,0.007272613901919911,-0.00821833778845793,0.01507125066680537,0.015071250666805813,0.0
2015-12-31,0.12229032258064516,-0.006327354320223577,0.013092006908681952,0.31649595329036906,-0.013504046709631456,-0.3299999999999988
2016-01-31,-0.14958064516129033,-0.004667513696579917,-0.007505882949494946,-0.1583447855908231,0.011655214409177272,0.1699999999999987
2016-02-29,-0.049268446421950315,0.015109967325562579,-0.001419311549065938,-0.2923324326191423,-0.01233243261914252,0.28000000000000097
2016-03-31,0.024805339265850906,-0.0002861524715349617,0.004850789131612743,0.2165895319697304,0.006589531969729556,-0.21000000000000113
2016-04-30,0.06117315535780499,-0.021905486663799323,-0.001911176816205895,0.004115484682110093,0.0041154846821114255,5.412337245047638e-16
2016-05-31,-0.019236929922135604,0.019045014858152243,-0.005214346245983492,0.3870647483089673,-0.012935251691032601,-0.39999999999999913
2016-06-30,0.015924731182795526,-0.0036675047970078367,0.011185139072935613,-0.7091742029621759,0.010825797037823381,0.7199999999999993
2016-07-31,-0.011236559139784774,-0.0014110820609047892,-0.007448842449877091,0.4805104154350728,0.0005104154350723533,-0.48000000000000087
2016-08-31,-0.010225806451613084,-0.0031890432777395006,-0.002105419660420438,-0.28437685798771284,-0.004376857987712146,0.2800000000000015
2016-09-30,0.0031827956989248785,0.01086867719625495,0.0061332126645865515,0.11764614991360833,-0.002353850086391329,-0.12000000000000142
2016-10-31,0.006161290322580504,-0.011173200797012228,-0.005518269280090138,0.20773380576287792,0.007733805762877299,-0.1999999999999988
2016-11-30,0.00953763440860228,0.008892144959803616,0.00447242103967227,-0.15944974578693927,-0.0094497457869398,0.14999999999999894
2016-12-31,0.11302150537634414,-0.011227488755906734,-2.5228546620681414e-05,-0.13745293720291674,0.012547062797084507,0.15000000000000072
2017-01-31,-0.14677419354838733,0.0037498549326748787,-0.006497229906571533,0.11447161414630447,-0.005528385853696083,-0.12000000000000022
2017-02-28,-0.07891321044546828,0.0027456705204826903,0.008962949134733833,0.01866894868787572,-0.011331051312124085,-0.03000000000000014
2017-03-31,0.22480414746543764,0.01786293925957594,-0.00515821565373642,-0.03340815320301882,0.0065918467969807715,0.040000000000000424
2017-04-30,-0.14170737327188931,-0.03972763250759215,-6.192223823475729e-06,0.012848259648193139,0.02284825964819337,0.009999999999999575
2017-05-31,-0.07897926267281108,0.02586591087564649,-0.003650452298161966,-0.018383474121131282,-0.0383834741211313,-0.019999999999999858
2017-06-30,0.2196129032258064,-0.002995229570474933,0.010720546843971945,0.05719778513175067,0.027197785131750418,-0.03000000000000014
2017-07-31,-0.1430967741935486,-5.669760303739224e-05,-0.008420709307728202,-0.07511162043191,-0.0151116204319095,0.06000000000000028
2017-08-31,-0.08225806451612838,-0.004489657733280694,0.000978378841516303,0.012196933625656214,0.012196933625656214,0.0
2017-09-30,0.09397849462365526,0.012770772526675245,0.0031710468285410798,0.08605705347105364,-0.003942946528947111,-0.09000000000000043
2017-10-31,0.014516129032258629,-0.021247555710752764,-0.0011840339790332166,-0.04274518630576418,-0.0027451863057632586,0.04000000000000059
2017-11-30,-0.0017096774193552378,0.019256644254408428,-0.005590179501819392,-0.0798828118219812,-0.009882811821981807,0.06999999999999952
2017-12-31,0.13889247311827968,-0.007831655179128205,0.010112820714615722,0.14324107916563378,0.02324107916563367,-0.12000000000000022
2018-01-31,-0.173193548387097,-0.0054639225330852526,-0.00825035055433787,-0.06207160949373147,-0.012071609493730762,0.050000000000001044
2018-02-28,-0.07820967741935458,0.008097377135332096,0.0008210521824754125,-0.2077238293970569,-0.007723829397057624,0.1999999999999988
2018-03-31,0.19556451612903225,0.0060437013724143895,0.006833831382849098,0.3722862210440683,0.012286221044068846,-0.3599999999999989
2018-04-30,0.011930107526881617,-0.02176155079113684,-0.006473287591811427,-0.2791067598387267,-0.009106759838727108,0.26999999999999913
2018-05-31,-0.2761129032258063,0.02185029024785301,-0.0029813519430970103,0.3366106498991486,0.006610649899148502,-0.32999999999999996
2018-06-30,0.2905376344086019,-0.011290366150779718,0.012418010948257674,-0.7255694229640426,-0.005569422964041948,0.7200000000000009
2018-07-31,-0.1413333333333331,0.0015485526839089658,-0.010792549895731085,0.9658891657245481,0.0058891657245472295,-0.9600000000000011
2018-08-31,-0.05616129032258077,-0.0003128053745200532,-0.0013270112641610154,-0.7270079848836821,-0.007007984883681484,0.7200000000000009
2018-09-30,0.12048387096774205,0.011452794246570974,0.01316167599444995,0.40667452817992533,0.01667452817992565,-0.3899999999999997
2018-10-31,0.1582580645161289,-0.022212451002799227,-0.013549740920023368,-0.4725863596933615,-0.02258635969336309,0.44999999999999823
2018-11-30,-0.41639784946236547,0.021884788387511733,0.0038479448098538427,0.463553728572232,0.013553728572233581,-0.44999999999999823
2018-12-31,0.28975268817204247,-0.017265814660627044,0.004362968929378042,-0.2855304810076138,-0.0055304810076139965,0.2799999999999996
2019-01-31,-0.0173225806451609,0.009902522902594413,-0.003315174215146044,0.1491113396787198,-0.0008886603212809874,-0.15000000000000024
2019-02-28,-0.175086021505376,-0.00356405545584515,-0.005112241105512894,0.3365163073551023,0.0065163073551026685,-0.3300000000000003
2019-03-31,0.13096774193548377,0.01197926449733977,0.011030403731101757,-0.5884267565596915,0.0015732434403088469,0.5900000000000006
2019-04-30,0.00818279569892466,-0.021014801101701508,-0.006782337060160515,0.557557125943978,-0.0024428740560216156,-0.5599999999999998
2019-05-31,-0.0645483870967749,0.012151670458633745,-0.00840836576030135,-0.657327225456346,-0.01732722545634724,0.6399999999999991
2019-06-30,0.0706021505376353,-0.0011571971824846372,0.024986840346628014,0.3466262919696841,0.026626291969684246,-0.31999999999999956
2019-07-31,0.019139784946236027,0.001619629499687747,-0.02618095690558242,-0.1896091903966659,-0.019609190396664644,0.17000000000000015
2019-08-31,-0.3408709677419348,-0.00825902122410227,0.014690214313993977,0.35079414363094363,0.010794143630942443,-0.3400000000000003
2019-09-30,0.49662365591397784,0.016452183083909944,0.011205284444384844,0.185253426414961,-0.004746573585038938,-0.19000000000000017
2019-10-31,-0.3248064516129032,-0.0207204602299349,-0.0006145594891684425,-0.9027797176934187,0.007220282306581893,0.9100000000000008
2019-11-30,0.06749462365591463,0.019353502911638287,-0.07066525436332682,0.72620362238154,-0.013796377618460198,-0.7400000000000007
2019-12-31,0.3369999999999993,-0.018487663841087354,0.07920041120503818,-0.1693636542014243,0.02063634579857565,0.19000000000000017
2020-01-31,-0.27193548387096755,0.011453880832075214,-0.03080271188306405,0.16894151875251406,-0.021058481247485883,-0.19000000000000017
2020-02-29,0.030737856878013003,-0.004112745992696176,0.006963170546912423,-0.37164294615616944,0.008357053843830453,0.38000000000000034
